supplier,sku,group,prob,source
IEK,130600022_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600023_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600024_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600025_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600027_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600031_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600032_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600051_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600052_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600053_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600057_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600060_,Прочее,0.716,laya_low_confidence
IEK,130600061_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600062_,Прочее,0.516,laya_low_confidence
IEK,130600063_,Прочее,0.374,laya_low_confidence
IEK,130600064_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600066_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600067_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600068_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600075_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600076_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600077_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600078_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600079_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600080_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600086_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600098_,Прочее,0.483,laya_low_confidence
IEK,130600121_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600122_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600123_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600124_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600125_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600126_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600128_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600129_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600130_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600131_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600132_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600135_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600136_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600137_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600138_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600140_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600145_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600147_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600148_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600149_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600150_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600154_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600165_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600166_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600200_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600201_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600202_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600203_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600204_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600205_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600206_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600207_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600208_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600209_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600210_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600211_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600212_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600213_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600214_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600215_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600216_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600217_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600218_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600219_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600220_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600222_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600223_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600224_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600225_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600226_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600227_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600228_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600229_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600230_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600232_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600234_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600235_,Прочее,0.722,laya_low_confidence
IEK,130600236_,Прочее,0.826,laya_low_confidence
IEK,130600237_,Прочее,0.77,laya_low_confidence
IEK,130600238_,Прочее,0.763,laya_low_confidence
IEK,130600239_,Прочее,0.832,laya_low_confidence
IEK,130600240_,Прочее,0.66,laya_low_confidence
IEK,130600241_,Прочее,0.847,laya_low_confidence
IEK,130600242_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600243_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600244_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600245_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600246_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600247_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600248_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600253_,Прочее,0.352,laya_low_confidence
IEK,130600254_,Прочее,0.363,laya_low_confidence
IEK,130600255_,Прочее,0.382,laya_low_confidence
IEK,130600256_,Прочее,0.448,laya_low_confidence
IEK,130600257_,Прочее,0.594,laya_low_confidence
IEK,130600258_,Прочее,0.352,laya_low_confidence
IEK,130600259_,Прочее,0.68,laya_low_confidence
IEK,130600260_,Прочее,0.404,laya_low_confidence
IEK,130600261_,Прочее,0.774,laya_low_confidence
IEK,130600262_,Прочее,0.483,laya_low_confidence
IEK,130600265_,Щиты и боксы,1.0,rules
IEK,130600266_,Щиты и боксы,1.0,rules
IEK,130600267_,Прочее,0.238,laya_low_confidence
IEK,130600268_,Щиты и боксы,1.0,rules
IEK,130600269_,Прочее,0.727,laya_low_confidence
IEK,130600270_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600271_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600272_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600273_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900001_,Прочее,0.396,laya_low_confidence
IEK,130900006_,Розетки и выключатели,1.0,rules
IEK,130900007_,Розетки и выключатели,1.0,rules
IEK,130900008_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900009_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900010_,Розетки и выключатели,1.0,rules
IEK,130900012_,Розетки и выключатели,1.0,rules
IEK,130900013_,Прочее,0.342,laya_low_confidence
IEK,130900014_,Прочее,0.326,laya_low_confidence
IEK,130900017_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900019_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900020_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900030_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900031_,"Контакторы, пускатели, управление",1.0,rules
IEK,130900065_,"Контакторы, пускатели, управление",1.0,rules
IEK,150100494_,Светильники и лампы,1.0,rules
IEK,150100666_,Прочее,0.194,laya_low_confidence
IEK,150100667_,Прочее,0.276,laya_low_confidence
IEK,150100720_,Прочее,0.247,laya_low_confidence
IEK,150100723_,Прочее,0.213,laya_low_confidence
IEK,150100853_,Прочее,0.208,laya_low_confidence
IEK,150100854_,Прочее,0.242,laya_low_confidence
IEK,150100855_,Прочее,0.276,laya_low_confidence
IEK,150100863_,Прочее,0.282,laya_low_confidence
IEK,150100864_,Прочее,0.253,laya_low_confidence
IEK,150100953_,Прочее,0.465,laya_low_confidence
IEK,150100954_,Прочее,0.405,laya_low_confidence
IEK,150100955_,Прочее,0.208,laya_low_confidence
IEK,150100957_,Прочее,0.342,laya_low_confidence
IEK,150100959_,Прочее,0.221,laya_low_confidence
IEK,150100961_,Прочее,0.28,laya_low_confidence
IEK,150100996_,Прочее,0.184,laya_low_confidence
IEK,150100997_,Прочее,0.214,laya_low_confidence
IEK,150101000_,Прочее,0.251,laya_low_confidence
IEK,150101008_,Прочее,0.386,laya_low_confidence
IEK,150101010_,Прочее,0.397,laya_low_confidence
IEK,150101103_,Прочее,0.188,laya_low_confidence
IEK,150101104_,Прочее,0.293,laya_low_confidence
IEK,150101140_,Щиты и боксы,1.0,rules
IEK,150101155_,Светильники и лампы,1.0,rules
IEK,150101158_,Светильники и лампы,1.0,rules
IEK,150101175_,Светильники и лампы,1.0,rules
IEK,150101176_,Светильники и лампы,1.0,rules
